Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
6884,0,0,7962,0,1564,1738,1023,1023,615,605,0
6888,0,0,7976,0,1565,1740,1023,1023,612,609,0
6892,0,0,7976,0,1566,1742,1023,1023,610,614,0
6896,0,0,7934,0,1566,1744,1023,1023,606,623,0
6900,0,0,7934,0,1567,1745,1023,1022,604,624,0
6904,0,0,7934,0,1568,1747,1023,1023,602,624,0
6908,0,0,7851,0,1569,1748,1023,1023,597,618,0
6912,0,0,7851,0,1570,1750,1023,1023,595,612,0
6916,0,0,7782,0,1571,1752,1023,1023,593,609,0
6920,0,0,7782,0,1572,1753,1023,1023,590,601,0
6924,0,0,7782,0,1573,1755,1023,1023,587,595,0
6928,0,0,7810,0,1575,1756,1023,1023,584,590,0
6932,0,0,7810,0,1576,1758,1023,1023,580,585,0
6936,0,0,7934,0,1577,1760,1023,1023,577,586,0
6940,0,0,7934,0,1578,1761,1023,1023,576,589,0
6944,0,0,7934,0,1580,1762,1023,1023,573,591,0
6948,0,0,7962,0,1581,1764,1022,1023,567,596,0
6952,0,0,7962,0,1583,1765,1023,1023,565,599,0
6956,0,0,7920,0,1584,1766,1023,1023,562,603,0
6960,0,0,7920,0,1586,1767,1023,1023,558,610,0
6964,0,0,7920,0,1587,1768,1023,1023,557,615,0
6968,0,0,7920,0,1589,1770,1023,1023,554,618,0
6972,0,0,7920,0,1590,1770,1023,1023,551,614,0
6976,0,0,7851,0,1592,1772,1023,1023,549,612,0
6980,0,0,7851,0,1594,1772,1023,1023,547,609,0
6984,0,0,7851,0,1596,1774,1023,1023,544,599,0
6988,0,0,7726,0,1598,1774,1023,1023,544,596,0
6992,0,0,7726,0,1600,1775,1023,1023,543,594,0
6996,0,0,7796,0,1602,1776,1023,1023,542,590,0
7000,0,0,7796,0,1604,1777,1023,1023,542,591,0
7004,0,0,7796,0,1606,1778,1023,1023,543,591,0
7008,0,0,7837,0,1608,1778,1023,1022,544,592,0
7012,0,0,7837,0,1610,1779,1023,1023,547,597,0
7016,0,0,7907,0,1613,1780,1023,1023,549,600,0
7020,0,0,7907,0,1615,1780,1023,1023,551,602,0
7024,0,0,7907,0,1617,1781,1023,1023,554,607,0
7028,0,0,7879,0,1619,1782,1023,1023,556,609,0
7032,0,0,7879,0,1622,1782,1023,1023,559,609,0
7036,0,0,7810,0,1624,1783,1023,1023,561,606,0
7040,0,0,7810,0,1626,1784,1023,1023,563,606,0
7044,0,0,7810,0,1628,1785,1023,1023,564,605,0
7048,0,0,7671,0,1629,1786,1023,1023,567,598,0
7052,0,0,7671,0,1631,1788,1023,1023,568,594,0
7056,0,0,7685,0,1633,1789,1023,1023,570,592,0
7060,0,0,7685,0,1635,1790,1023,1023,571,585,0
7064,0,0,7685,0,1636,1792,1023,1023,572,581,0
7068,0,0,7796,0,1638,1793,1023,1023,573,582,0
7072,0,0,7796,0,1639,1794,1023,1023,574,581,0
7076,0,0,7948,0,1641,1796,1023,1023,574,576,0
7080,0,0,7948,0,1642,1797,1023,1023,576,581,0
7084,0,0,7948,0,1644,1798,1023,1023,576,586,0
7088,0,0,7990,0,1645,1800,1023,1023,577,596,0
7092,0,0,7990,0,1646,1801,1023,1022,578,601,0
7096,0,0,7962,0,1647,1802,1023,1023,578,605,0
7100,0,0,7962,0,1648,1804,1023,1023,578,614,0
7104,0,0,7962,0,1650,1805,1023,1023,578,619,0
7108,0,0,7962,0,1651,1806,1023,1022,578,621,0
7112,0,0,7962,0,1652,1808,1023,1023,577,624,0
7116,0,0,7851,0,1654,1809,1022,1023,576,624,0
7120,0,0,7851,0,1655,1810,1023,1023,576,623,0
7124,0,0,7851,0,1656,1812,1023,1023,575,622,0
7128,0,0,7810,0,1658,1814,1023,1023,574,622,0
7132,0,0,7810,0,1659,1815,1023,1023,574,622,0
7136,0,0,7796,0,1660,1816,1023,1023,573,621,0
7140,0,0,7796,0,1662,1818,1023,1023,573,606,0
7144,0,0,7796,0,1663,1820,1023,1023,572,596,0
7148,0,0,7782,0,1665,1821,1023,1023,572,590,0
7152,0,0,7782,0,1666,1823,1023,1022,572,578,0
7156,0,0,7907,0,1668,1824,1023,1023,571,574,0
7160,0,0,7907,0,1670,1826,1023,1023,572,574,0
7164,0,0,7907,0,1671,1828,1023,1023,572,573,0
7168,0,0,8031,0,1672,1829,1023,1023,573,575,0
7172,0,0,8031,0,1674,1830,1023,1023,573,579,0
7176,0,0,8045,0,1675,1832,1023,1022,574,590,0
7180,0,0,8045,0,1676,1834,1023,1023,575,598,0
7184,0,0,8045,0,1678,1835,1022,1023,575,605,0
7188,0,0,8031,0,1679,1836,1023,1023,575,614,0
7192,0,0,8031,0,1680,1838,1023,1022,575,620,0
7196,0,0,7948,0,1682,1839,1023,1023,574,621,0
7200,0,0,7948,0,1683,1840,1023,1022,576,618,0
7204,0,0,7948,0,1684,1842,1023,1023,577,617,0
7208,0,0,7810,0,1686,1843,1023,1023,578,613,0
7212,0,0,7810,0,1687,1845,1023,1023,579,606,0
7216,0,0,7865,0,1689,1846,1023,1023,580,595,0
7220,0,0,7865,0,1690,1848,1023,1023,580,589,0
7224,0,0,7865,0,1692,1849,1023,1023,581,583,0
7228,0,0,7920,0,1693,1851,1023,1023,582,578,0
7232,0,0,7920,0,1694,1852,1023,1023,583,579,0
7236,0,0,8031,0,1696,1854,1023,1023,583,581,0
7240,0,0,8031,0,1697,1855,1023,1023,584,581,0
7244,0,0,8031,0,1698,1857,1023,1023,584,582,0
7248,0,0,8017,0,1700,1858,1023,1023,584,585,0
7252,0,0,8017,0,1701,1860,1023,1022,585,592,0
7256,0,0,8031,0,1702,1861,1023,1023,584,597,0
7260,0,0,8031,0,1703,1862,1023,1023,584,602,0
7264,0,0,8031,0,1704,1864,1023,1023,583,607,0
7268,0,0,8003,0,1705,1865,1023,1023,582,609,0
7272,0,0,8003,0,1706,1866,1023,1023,581,613,0
7276,0,0,7990,0,1707,1868,1023,1023,580,615,0
7280,0,0,7990,0,1708,1869,1023,1023,579,620,0
7284,0,0,7990,0,1709,1870,1023,1023,578,619,0
7288,0,0,7948,0,1710,1872,1023,1023,578,618,0
7292,0,0,7948,0,1711,1873,1023,1023,577,618,0
7296,0,0,7962,0,1712,1874,1023,1023,577,617,0
7300,0,0,7962,0,1714,1876,1023,1023,576,616,0
7304,0,0,7962,0,1715,1877,1023,1019,575,611,0
7308,0,0,7962,0,1716,1879,1023,1023,575,607,0
7312,0,0,7962,0,1717,1880,1023,1023,574,602,0
7316,0,0,7948,0,1718,1882,1023,1023,573,594,0
7320,0,0,7948,0,1720,1883,1023,1023,573,592,0
7324,0,0,7948,0,1721,1884,1023,1023,571,590,0
7328,0,0,8017,0,1722,1886,1023,1023,572,592,0
7332,0,0,8017,0,1723,1887,1023,1023,572,594,0
7336,0,0,8031,0,1724,1888,1023,1023,571,596,0
7340,0,0,8031,0,1725,1890,1023,1021,572,604,0
7344,0,0,8031,0,1726,1891,1023,1023,572,609,0
7348,0,0,8031,0,1727,1892,1023,1023,573,612,0
7352,0,0,8031,0,1728,1894,1023,1023,573,615,0
7356,0,0,7990,0,1730,1895,1023,1023,572,621,0
7360,0,0,7990,0,1730,1896,1023,1023,573,623,0
7364,0,0,7990,0,1732,1897,1023,1023,572,623,0
7368,0,0,7920,0,1733,1899,1023,1023,572,617,0
7372,0,0,7920,0,1734,1900,1023,1023,571,613,0
7376,0,0,7879,0,1735,1901,1023,1023,571,611,0
7380,0,0,7879,0,1736,1903,1023,1022,571,607,0
7384,0,0,7879,0,1738,1904,1023,1022,569,607,0
7388,0,0,7962,0,1739,1906,1023,1023,569,607,0
7392,0,0,7962,0,1740,1907,1023,1023,567,604,0
7396,0,0,7907,0,1741,1908,1023,1022,567,603,0
7400,0,0,7907,0,1742,1910,1023,1023,565,605,0
7404,0,0,7907,0,1744,1911,1023,1023,564,605,0
7408,0,0,7990,0,1745,1912,1023,1023,564,605,0
7412,0,0,7990,0,1746,1914,1023,1023,563,607,0
7416,0,0,7962,0,1747,1915,1023,1023,562,603,0
7420,0,0,7962,0,1748,1916,1023,1023,562,603,0
7424,0,0,7962,0,1750,1918,1023,1023,561,606,0
7428,0,0,7990,0,1751,1919,1023,1023,561,605,0
7432,0,0,7990,0,1752,1920,1023,1023,560,605,0
7436,0,0,7948,0,1753,1922,1023,1023,559,607,0
7440,0,0,7948,0,1754,1923,1023,1023,559,607,0
7444,0,0,7948,0,1756,1924,1023,1023,558,608,0
7448,0,0,7934,0,1757,1926,1023,1023,558,609,0
7452,0,0,7934,0,1758,1927,1023,1023,558,611,0
7456,0,0,7920,0,1760,1928,1023,1023,557,610,0
7460,0,0,7920,0,1761,1929,1023,1023,557,610,0
7464,0,0,7920,0,1762,1930,1023,1023,556,611,0
7468,0,0,7920,0,1764,1932,1023,1023,555,609,0
7472,0,0,7920,0,1765,1933,1023,1023,555,608,0
7476,0,0,7920,0,1767,1934,1023,1022,553,608,0
7480,0,0,7920,0,1768,1936,1023,1023,554,607,0
7484,0,0,7920,0,1770,1937,1023,1023,553,606,0
7488,0,0,7934,0,1771,1938,1023,1023,552,604,0
7492,0,0,7934,0,1772,1939,1023,1023,552,605,0
7496,0,0,7851,0,1774,1940,1023,1022,552,604,0
7500,0,0,7851,0,1776,1942,1023,1023,551,603,0
7504,0,0,7851,0,1777,1943,1023,1023,551,600,0
7508,0,0,7962,0,1779,1944,1023,1022,549,597,0
7512,0,0,7962,0,1781,1945,1023,1022,548,595,0
7516,0,0,7948,0,1782,1946,1023,1023,547,595,0
7520,0,0,7948,0,1784,1947,1023,1023,546,597,0
7524,0,0,7948,0,1786,1948,1023,1023,545,601,0
7528,0,0,7962,0,1788,1949,1023,1023,544,603,0
7532,0,0,7962,0,1789,1950,1023,1023,543,604,0
7536,0,0,7934,0,1791,1951,1023,1023,543,605,0
7540,0,0,7934,0,1793,1952,1023,1022,542,606,0
7544,0,0,7934,0,1795,1953,1023,1022,542,606,0
7548,0,0,7893,0,1797,1954,1023,1023,543,608,0
7552,0,0,7893,0,1799,1955,1023,1023,542,608,0
7556,0,0,7865,0,1801,1956,1023,1023,542,606,0
7560,0,0,7865,0,1803,1956,1023,1023,542,606,0
7564,0,0,7865,0,1805,1957,1023,1023,541,605,0
7568,0,0,7865,0,1807,1958,1023,1023,541,603,0
7572,0,0,7865,0,1809,1959,1023,1022,543,596,0
7576,0,0,7934,0,1811,1960,1023,1023,543,593,0
7580,0,0,7934,0,1813,1961,1023,1022,544,591,0
7584,0,0,7934,0,1815,1962,1023,1023,545,591,0
7588,0,0,7976,0,1817,1963,1023,1022,546,591,0
7592,0,0,7976,0,1819,1964,1023,1023,547,591,0
7596,0,0,8017,0,1821,1964,1023,1023,548,597,0
7600,0,0,8017,0,1823,1965,1023,1023,549,600,0
7604,0,0,8017,0,1825,1966,1023,1023,550,603,0
7608,0,0,7962,0,1827,1967,1023,1023,553,607,0
7612,0,0,7962,0,1829,1968,1023,1023,554,607,0
7616,0,0,7962,0,1830,1969,1023,1023,555,605,0
7620,0,0,7962,0,1832,1970,1023,1023,557,606,0
7624,0,0,7962,0,1834,1972,1023,1023,558,606,0
7628,0,0,7879,0,1836,1973,1023,1023,561,603,0
7632,0,0,7879,0,1837,1974,1023,1022,563,599,0
7636,0,0,7796,0,1839,1975,1023,1023,564,593,0
7640,0,0,7796,0,1840,1977,1023,1023,566,593,0
7644,0,0,7796,0,1842,1978,1023,1023,567,591,0
7648,0,0,7920,0,1843,1980,1023,1023,571,590,0
7652,0,0,7920,0,1844,1981,1023,1023,573,590,0
7656,0,0,7934,0,1846,1983,1023,1023,575,591,0
7660,0,0,7934,0,1847,1984,1023,1023,578,594,0
7664,0,0,7934,0,1848,1986,1023,1023,580,599,0
7668,0,0,7962,0,1849,1987,1023,1023,582,602,0
7672,0,0,7962,0,1850,1989,1023,1023,584,604,0
7676,0,0,7948,0,1851,1990,1023,1022,584,606,0
7680,0,0,7948,0,1852,1992,1023,1023,584,606,0
7684,0,0,7948,0,1853,1993,1023,1023,585,610,0
7688,0,0,7948,0,1854,1995,1023,1023,586,612,0
7692,0,0,7948,0,1855,1996,1023,1023,586,612,0
7696,0,0,7920,0,1856,1998,1023,1023,587,610,0
7700,0,0,7920,0,1857,2000,1023,1023,587,608,0
7704,0,0,7920,0,1858,2001,1023,1023,588,607,0
7708,0,0,7920,0,1859,2003,1023,1023,587,607,0
7712,0,0,7920,0,1860,2004,1023,1023,588,606,0
7716,0,0,7920,0,1861,2006,1023,1023,588,605,0
7720,0,0,7920,0,1862,2008,1023,1023,588,603,0
7724,0,0,7920,0,1863,2009,1023,1023,588,603,0
7728,0,0,7948,0,1864,2010,1023,1023,589,605,0
7732,0,0,7948,0,1865,2012,1023,1022,590,607,0
7736,0,0,7976,0,1866,2014,1023,1023,588,612,0
7740,0,0,7976,0,1866,2015,1023,1023,589,612,0
7744,0,0,7976,0,1868,2016,1023,1023,589,612,0
7748,0,0,7920,0,1868,2018,1023,1023,590,613,0
7752,0,0,7920,0,1869,2019,1023,1023,590,613,0
7756,0,0,7976,0,1870,2021,1023,1023,591,612,0
7760,0,0,7976,0,1871,2022,1023,1023,591,613,0
7764,0,0,7976,0,1872,2024,1023,1022,591,612,0
7768,0,0,7893,0,1873,2025,1023,1023,591,612,0
7772,0,0,7893,0,1874,2026,1023,1023,592,613,0
7776,0,0,7920,0,1875,2028,1023,1023,591,614,0
7780,0,0,7920,0,1876,2029,1023,1023,592,614,0
7784,0,0,7920,0,1877,2031,1023,1023,591,614,0
7788,0,0,7907,0,1878,2032,1023,1020,592,611,0
7792,0,0,7907,0,1879,2034,1023,1020,591,609,0
7796,0,0,7879,0,1880,2035,1023,1023,591,607,0
7800,0,0,7879,0,1881,2036,1023,1023,591,604,0
7804,0,0,7879,0,1882,2038,1023,1023,591,605,0
7808,0,0,7907,0,1883,2039,1023,1023,592,608,0
7812,0,0,7907,0,1884,2041,1023,1023,591,609,0
7816,0,0,7948,0,1885,2042,1023,1023,590,610,0
7820,0,0,7948,0,1886,2043,1023,1023,590,609,0
7824,0,0,7948,0,1887,2045,1023,1023,590,608,0
7828,0,0,7948,0,1888,2046,1023,1023,589,610,0
7832,0,0,7948,0,1889,2048,1023,1023,589,611,0
7836,0,0,7948,0,1890,2049,1023,1023,588,612,0
7840,0,0,7948,0,1892,2050,1023,1023,588,612,0
7844,0,0,7948,0,1892,2052,1023,1023,588,611,0
7848,0,0,7920,0,1894,2053,1023,1023,588,610,0
7852,0,0,7920,0,1895,2054,1023,1022,589,608,0
7856,0,0,7907,0,1896,2056,1023,1023,589,607,0
7860,0,0,7907,0,1897,2057,1023,1020,590,606,0
7864,0,0,7907,0,1898,2058,1023,1023,592,603,0
7868,0,0,7920,0,1899,2060,1023,1023,593,602,0
7872,0,0,7920,0,1900,2061,1023,1023,594,602,0
7876,0,0,7962,0,1902,2062,1023,1023,595,602,0
7880,0,0,7962,0,1903,2064,1023,1022,595,603,0
7884,0,0,7962,0,1904,2065,1023,1023,596,604,0
7888,0,0,7934,0,1905,2066,1023,1023,596,605,0
7892,0,0,7934,0,1906,2068,1023,1023,596,608,0
7896,0,0,7907,0,1907,2069,1023,1023,596,609,0
7900,0,0,7907,0,1908,2071,1023,1023,597,608,0
7904,0,0,7907,0,1910,2072,1023,1023,596,607,0
7908,0,0,7920,0,1910,2074,1023,1023,596,606,0
7912,0,0,7920,0,1912,2075,1023,1023,596,606,0
7916,0,0,7934,0,1913,2076,1023,1023,594,606,0
7920,0,0,7934,0,1914,2078,1023,1023,593,605,0
7924,0,0,7934,0,1915,2079,1023,1022,592,606,0
7928,0,0,7920,0,1916,2081,1023,1022,591,607,0
7932,0,0,7920,0,1917,2082,1023,1022,591,607,0
7936,0,0,7948,0,1918,2084,1023,1023,589,609,0
7940,0,0,7948,0,1920,2085,1023,1023,589,608,0
7944,0,0,7948,0,1921,2086,1023,1023,589,608,0
7948,0,0,7907,0,1922,2088,1023,1023,589,605,0
7952,0,0,7907,0,1923,2090,1023,1023,589,602,0
7956,0,0,7920,0,1924,2091,1023,1023,589,597,0
7960,0,0,7920,0,1926,2092,1023,1022,589,596,0
7964,0,0,7920,0,1927,2094,1023,1023,589,595,0
7968,0,0,7962,0,1928,2095,1023,1023,588,595,0
7972,0,0,7962,0,1929,2097,1023,1023,588,597,0
7976,0,0,7976,0,1930,2098,1023,1023,587,598,0
7980,0,0,7976,0,1932,2100,1023,1023,587,602,0
7984,0,0,7976,0,1933,2101,1023,1023,587,604,0
7988,0,0,7976,0,1934,2102,1023,1023,585,606,0
7992,0,0,7976,0,1936,2104,1023,1023,586,608,0
7996,0,0,7907,0,1937,2105,1023,1023,585,608,0
8000,0,0,7907,0,1938,2107,1023,1023,585,609,0
8004,0,0,7907,0,1939,2108,1023,1023,584,607,0
8008,0,0,7879,0,1940,2110,1023,1023,583,604,0
8012,0,0,7879,0,1942,2111,1023,1023,583,603,0
8016,0,0,7893,0,1943,2112,1023,1023,581,600,0
8020,0,0,7893,0,1944,2114,1023,1023,581,600,0
8024,0,0,7893,0,1946,2115,1023,1023,581,599,0
8028,0,0,7948,0,1947,2117,1023,1023,580,599,0
8032,0,0,7948,0,1948,2118,1023,1023,580,600,0
8036,0,0,7962,0,1950,2120,1023,1023,580,600,0
8040,0,0,7962,0,1951,2121,1023,1023,580,602,0
8044,0,0,7962,0,1953,2122,1023,1023,579,604,0
8048,0,0,7907,0,1954,2124,1023,1023,579,603,0
8052,0,0,7907,0,1955,2125,1023,1023,580,602,0
8056,0,0,7920,0,1957,2127,1023,1023,579,601,0
8060,0,0,7920,0,1958,2128,1023,1023,579,600,0
8064,0,0,7920,0,1960,2129,1023,1023,579,601,0
8068,0,0,7879,0,1961,2131,1023,1023,579,601,0
8072,0,0,7879,0,1962,2132,1023,1023,580,600,0
8076,0,0,7920,0,1964,2134,1023,1022,579,598,0
8080,0,0,7920,0,1965,2135,1023,1023,579,597,0
8084,0,0,7920,0,1966,2136,1023,1022,579,598,0
8088,0,0,7934,0,1968,2138,1023,1023,578,599,0
8092,0,0,7934,0,1969,2139,1023,1023,577,598,0
8096,0,0,7948,0,1970,2140,1023,1023,577,599,0
8100,0,0,7948,0,1972,2142,1023,1023,577,599,0
8104,0,0,7948,0,1973,2143,1023,1023,577,600,0
8108,0,0,7976,0,1974,2144,1023,1023,577,604,0
8112,0,0,7976,0,1976,2146,1023,1022,576,605,0
8116,0,0,7990,0,1977,2147,1023,1023,576,606,0
8120,0,0,7990,0,1979,2148,1022,1023,576,607,0
8124,0,0,7990,0,1980,2150,1023,1023,575,607,0
8128,0,0,7920,0,1981,2151,1023,1023,575,607,0
8132,0,0,7920,0,1983,2152,1023,1023,574,607,0
8136,0,0,7865,0,1984,2154,1023,1023,573,605,0
8140,0,0,7865,0,1986,2155,1023,1022,573,604,0
8144,0,0,7865,0,1987,2156,1023,1023,571,601,0
8148,0,0,7948,0,1988,2157,1023,1023,571,602,0
8152,0,0,7948,0,1990,2159,1023,1023,570,600,0
8156,0,0,7920,0,1991,2160,1023,1023,570,598,0
8160,0,0,7920,0,1992,2161,1023,1023,569,598,0
8164,0,0,7920,0,1994,2162,1023,1023,568,597,0
8168,0,0,7962,0,1995,2164,1023,1023,567,597,0
8172,0,0,7962,0,1996,2165,1023,1022,566,600,0
8176,0,0,8003,0,1998,2166,1023,1023,566,601,0
8180,0,0,8003,0,1999,2168,1023,1023,565,602,0
8184,0,0,8003,0,2001,2169,1023,1023,562,606,0
8188,0,0,7934,0,2002,2170,1023,1023,562,607,0
8192,0,0,7934,0,2004,2171,1023,1023,561,609,0
8196,0,0,7920,0,2005,2172,1023,1023,559,610,0
8200,0,0,7920,0,2006,2174,1023,1023,558,611,0
8204,0,0,7920,0,2008,2175,1023,1023,556,612,0
8208,0,0,7920,0,2009,2176,1023,1023,555,610,0
8212,0,0,7920,0,2011,2177,1023,1023,554,606,0
8216,0,0,7851,0,2012,2178,1023,1023,551,603,0
8220,0,0,7851,0,2014,2179,1023,1023,550,598,0
8224,0,0,7851,0,2016,2180,1023,1023,549,595,0
8228,0,0,7893,0,2017,2181,1023,1023,547,593,0
8232,0,0,7893,0,2019,2182,1023,1023,545,594,0
8236,0,0,7934,0,2021,2183,1023,1023,544,596,0
8240,0,0,7934,0,2022,2184,1023,1023,543,596,0
8244,0,0,7934,0,2024,2185,1023,1023,542,598,0
8248,0,0,7879,0,2026,2186,1023,1023,541,602,0
8252,0,0,7879,0,2028,2186,1023,1023,541,604,0
8256,0,0,7865,0,2030,2187,1023,1022,540,606,0
8260,0,0,7865,0,2032,2188,1023,1023,541,610,0
8264,0,0,7865,0,2034,2188,1023,1023,541,612,0
8268,0,0,7865,0,2036,2189,1023,1023,541,614,0
8272,0,0,7865,0,2038,2189,1023,1023,542,616,0
8276,0,0,7893,0,2040,2190,1023,1023,544,616,0
8280,0,0,7893,0,2042,2190,1023,1023,545,615,0
8284,0,0,7893,0,2044,2191,1023,1023,547,610,0
8288,0,0,7893,0,2046,2192,1023,1023,549,605,0
8292,0,0,7893,0,2048,2193,1023,1023,551,601,0
8296,0,0,7920,0,2050,2194,1022,1023,555,595,0
8300,0,0,7920,0,2052,2194,1023,1023,558,588,0
8304,0,0,7920,0,2054,2195,1023,1022,560,586,0
8308,0,0,7893,0,2056,2196,1023,1022,565,585,0
8312,0,0,7893,0,2057,2197,1023,1023,568,585,0
8316,0,0,7865,0,2059,2198,1023,1023,573,587,0
8320,0,0,7865,0,2060,2199,1023,1023,577,588,0
8324,0,0,7865,0,2062,2200,1023,1023,589,584,0
8328,0,0,7823,0,2063,2202,1023,1023,594,584,0
8332,0,0,7823,0,2064,2203,1023,1023,600,584,0
8336,0,0,7782,0,2065,2204,1023,1023,609,585,0
8340,0,0,7782,0,2066,2206,1023,1023,613,587,0
8344,0,0,7782,0,2067,2207,1023,1022,616,589,0
8348,0,0,7782,0,2068,2208,1023,1022,623,589,0
8352,0,0,7782,0,2068,2210,1023,1023,626,592,0
8356,0,0,7823,0,2069,2212,1023,1023,627,597,0
8360,0,0,7823,0,2069,2213,1023,1023,629,608,0
8364,0,0,7823,0,2070,2215,1023,1023,631,617,0
8368,0,0,7837,0,2070,2216,1023,1022,631,625,0
8372,0,0,7837,0,2070,2218,1023,1023,633,631,0
8376,0,0,7823,0,2070,2220,1023,1023,632,642,0
8380,0,0,7823,0,2070,2221,1023,1023,632,646,0
8384,0,0,7823,0,2070,2223,1023,1023,631,645,0
8388,0,0,7782,0,2071,2225,1023,1023,629,636,0
8392,0,0,7782,0,2071,2227,1023,1023,628,630,0
8396,0,0,7796,0,2071,2229,1023,1023,627,624,0
8400,0,0,7796,0,2072,2230,1023,1023,623,612,0
8404,0,0,7796,0,2072,2232,1023,1023,621,608,0
8408,0,0,7879,0,2073,2234,1023,1023,619,607,0
8412,0,0,7879,0,2073,2236,1023,1023,618,609,0
8416,0,0,8003,0,2074,2238,1023,1023,616,613,0
8420,0,0,8003,0,2074,2240,1023,1023,616,619,0
8424,0,0,8003,0,2075,2242,1023,1023,612,623,0
8428,0,0,7948,0,2076,2244,1023,1023,610,626,0
8432,0,0,7948,0,2077,2246,1023,1022,609,627,0
8436,0,0,7796,0,2078,2248,1023,1021,605,629,0
8440,0,0,7796,0,2078,2249,1023,1023,603,623,0
8444,0,0,7796,0,2080,2251,1022,1023,600,612,0
8448,0,0,7630,0,2080,2253,1023,1023,601,596,0
8452,0,0,7630,0,2082,2255,1023,1023,597,571,0
8456,0,0,7851,0,2082,2257,1023,1023,596,566,0
8460,0,0,7851,0,2084,2259,1023,1023,595,560,0
8464,0,0,7851,0,2085,2261,1023,1023,595,558,0
8468,0,0,8031,0,2086,2262,1023,1023,594,559,0
8472,0,0,8031,0,2087,2264,1023,1021,594,564,0
8476,0,0,8045,0,2088,2266,1023,1023,593,587,0
8480,0,0,8045,0,2088,2267,1023,1023,593,591,0
8484,0,0,8045,0,2089,2268,1023,1023,591,601,0
8488,0,0,8017,0,2090,2270,1023,1023,591,619,0
8492,0,0,8017,0,2091,2271,1023,1023,589,622,0
8496,0,0,8045,0,2092,2272,1023,1023,590,628,0
8500,0,0,8045,0,2093,2274,1023,1023,588,631,0
8504,0,0,8045,0,2094,2275,1023,1023,587,625,0
8508,0,0,7893,0,2095,2276,1023,1023,588,625,0
8512,0,0,7893,0,2096,2278,1023,1023,586,621,0
8516,0,0,7851,0,2097,2279,1023,1023,584,609,0
8520,0,0,7851,0,2098,2281,1023,1023,584,605,0
8524,0,0,7851,0,2099,2282,1023,1023,584,601,0
8528,0,0,7907,0,2100,2284,1023,1023,583,592,0
8532,0,0,7907,0,2101,2285,1023,1023,583,590,0
8536,0,0,7990,0,2102,2286,1023,1023,581,589,0
8540,0,0,7990,0,2103,2288,1023,1023,581,593,0
8544,0,0,7990,0,2104,2289,1023,1023,580,596,0
8548,0,0,8045,0,2105,2290,1023,1023,579,599,0
8552,0,0,8045,0,2106,2292,1023,1023,579,608,0
8556,0,0,8031,0,2107,2293,1023,1023,578,611,0
8560,0,0,8031,0,2108,2294,1023,1023,579,615,0
8564,0,0,8031,0,2109,2296,1023,1023,577,617,0
8568,0,0,7976,0,2110,2297,1023,1023,576,619,0
8572,0,0,7976,0,2110,2298,1023,1020,576,618,0
8576,0,0,7893,0,2112,2299,1023,1023,574,617,0
8580,0,0,7893,0,2113,2300,1023,1023,571,614,0
8584,0,0,7893,0,2114,2302,1023,1023,568,610,0
8588,0,0,7934,0,2115,2303,1023,1023,566,606,0
8592,0,0,7934,0,2116,2304,1023,1022,562,601,0
8596,0,0,7934,0,2117,2306,1023,1023,560,600,0
8600,0,0,7934,0,2118,2307,1023,1022,559,599,0
8604,0,0,7934,0,2119,2308,1023,1023,555,604,0
8608,0,0,7948,0,2120,2309,1023,1022,555,607,0
8612,0,0,7948,0,2122,2310,1023,1023,555,607,0
8616,0,0,7920,0,2123,2311,1023,1023,553,610,0
8620,0,0,7920,0,2124,2312,1023,1023,553,611,0
8624,0,0,7920,0,2125,2313,1023,1023,553,611,0
8628,0,0,7893,0,2126,2314,1023,1023,552,612,0
8632,0,0,7893,0,2128,2315,1023,1023,551,617,0
8636,0,0,7920,0,2129,2316,1023,1023,552,616,0
8640,0,0,7920,0,2130,2316,1023,1023,551,616,0
8644,0,0,7920,0,2132,2317,1023,1023,551,615,0
8648,0,0,7865,0,2134,2318,1023,1023,551,612,0
8652,0,0,7865,0,2135,2319,1023,1023,551,608,0
8656,0,0,7907,0,2136,2320,1023,1022,551,605,0
8660,0,0,7907,0,2138,2320,1023,1023,551,604,0
8664,0,0,7907,0,2140,2321,1023,1023,551,603,0
8668,0,0,7948,0,2141,2322,1023,1023,552,601,0
8672,0,0,7948,0,2142,2323,1023,1023,552,602,0
8676,0,0,7976,0,2144,2324,1023,1023,551,602,0
8680,0,0,7976,0,2146,2324,1023,1023,552,605,0
8684,0,0,7976,0,2147,2325,1023,1023,552,606,0
8688,0,0,7976,0,2149,2326,1023,1023,553,607,0
8692,0,0,7976,0,2150,2327,1023,1022,553,606,0
8696,0,0,7976,0,2152,2328,1023,1023,553,607,0
8700,0,0,7976,0,2153,2328,1023,1023,553,607,0
8704,0,0,7976,0,2154,2330,1023,1018,554,609,0
8708,0,0,7920,0,2156,2330,1023,1023,554,611,0
8712,0,0,7920,0,2157,2331,1023,1023,555,611,0
8716,0,0,7962,0,2159,2332,1023,1023,554,610,0
8720,0,0,7962,0,2160,2333,1023,1022,556,605,0
8724,0,0,7962,0,2162,2334,1023,1022,556,606,0
8728,0,0,7907,0,2163,2335,1023,1023,556,607,0
8732,0,0,7907,0,2164,2336,1023,1023,557,605,0
8736,0,0,7907,0,2166,2337,1023,1023,557,604,0
